File,RelativePath,Folder,Date,Time,ImageQuality,DeleteFlag,Note,Chamber_1,Chamber_2,Chamber_3,Chamber_4,Frame
Affiliation 20191213 01___2019-12-13_09-35-59-5032-07-00.jpg,,12/13/2019,13-Dec-19,9:36:00,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-36-00-5123-07-00.jpg,,12/13/2019,13-Dec-19,9:36:02,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-36-01-5044-07-00.jpg,,12/13/2019,13-Dec-19,9:36:02,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-36-02-5104-07-00.jpg,,12/13/2019,13-Dec-19,9:36:04,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-36-03-5025-07-00.jpg,,12/13/2019,13-Dec-19,9:36:04,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-36-04-5095-07-00.jpg,,12/13/2019,13-Dec-19,9:36:06,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-36-05-5016-07-00.jpg,,12/13/2019,13-Dec-19,9:36:06,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-36-06-5266-07-00.jpg,,12/13/2019,13-Dec-19,9:36:08,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-36-07-5007-07-00.jpg,,12/13/2019,13-Dec-19,9:36:08,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-36-08-5288-07-00.jpg,,12/13/2019,13-Dec-19,9:36:10,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-36-09-5008-07-00.jpg,,12/13/2019,13-Dec-19,9:36:10,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-36-10-5279-07-00.jpg,,12/13/2019,13-Dec-19,9:36:12,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-36-11-5039-07-00.jpg,,12/13/2019,13-Dec-19,9:36:12,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-36-12-4960-07-00.jpg,,12/13/2019,13-Dec-19,9:36:14,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-36-13-5010-07-00.jpg,,12/13/2019,13-Dec-19,9:36:14,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-36-14-4931-07-00.jpg,,12/13/2019,13-Dec-19,9:36:16,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-36-15-5042-07-00.jpg,,12/13/2019,13-Dec-19,9:36:16,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-36-16-5002-07-00.jpg,,12/13/2019,13-Dec-19,9:36:18,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-36-17-5013-07-00.jpg,,12/13/2019,13-Dec-19,9:36:18,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-36-18-4933-07-00.jpg,,12/13/2019,13-Dec-19,9:36:20,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-36-19-5044-07-00.jpg,,12/13/2019,13-Dec-19,9:36:20,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-36-20-4944-07-00.jpg,,12/13/2019,13-Dec-19,9:36:22,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-36-21-5045-07-00.jpg,,12/13/2019,13-Dec-19,9:36:22,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-36-22-4936-07-00.jpg,,12/13/2019,13-Dec-19,9:36:24,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-36-23-5196-07-00.jpg,,12/13/2019,13-Dec-19,9:36:24,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-36-24-4967-07-00.jpg,,12/13/2019,13-Dec-19,9:36:26,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-36-25-5197-07-00.jpg,,12/13/2019,13-Dec-19,9:36:26,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-36-26-4968-07-00.jpg,,12/13/2019,13-Dec-19,9:36:28,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-36-27-5198-07-00.jpg,,12/13/2019,13-Dec-19,9:36:28,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-36-28-4959-07-00.jpg,,12/13/2019,13-Dec-19,9:36:30,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-36-29-5240-07-00.jpg,,12/13/2019,13-Dec-19,9:36:30,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-36-30-4960-07-00.jpg,,12/13/2019,13-Dec-19,9:36:32,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-36-31-5191-07-00.jpg,,12/13/2019,13-Dec-19,9:36:32,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-36-32-4961-07-00.jpg,,12/13/2019,13-Dec-19,9:36:34,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-36-33-5172-07-00.jpg,,12/13/2019,13-Dec-19,9:36:34,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-36-34-5182-07-00.jpg,,12/13/2019,13-Dec-19,9:36:36,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-36-35-4923-07-00.jpg,,12/13/2019,13-Dec-19,9:36:36,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-36-36-4944-07-00.jpg,,12/13/2019,13-Dec-19,9:36:38,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-36-37-5174-07-00.jpg,,12/13/2019,13-Dec-19,9:36:38,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-36-38-5085-07-00.jpg,,12/13/2019,13-Dec-19,9:36:40,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-36-39-5175-07-00.jpg,,12/13/2019,13-Dec-19,9:36:40,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-36-40-5106-07-00.jpg,,12/13/2019,13-Dec-19,9:36:42,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-36-41-5176-07-00.jpg,,12/13/2019,13-Dec-19,9:36:42,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-36-42-5117-07-00.jpg,,12/13/2019,13-Dec-19,9:36:44,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-36-43-5178-07-00.jpg,,12/13/2019,13-Dec-19,9:36:44,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-36-44-5088-07-00.jpg,,12/13/2019,13-Dec-19,9:36:46,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-36-45-5199-07-00.jpg,,12/13/2019,13-Dec-19,9:36:46,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-36-46-5109-07-00.jpg,,12/13/2019,13-Dec-19,9:36:48,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-36-47-5250-07-00.jpg,,12/13/2019,13-Dec-19,9:36:48,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-36-48-5120-07-00.jpg,,12/13/2019,13-Dec-19,9:36:50,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-36-49-5331-07-00.jpg,,12/13/2019,13-Dec-19,9:36:50,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-36-50-5092-07-00.jpg,,12/13/2019,13-Dec-19,9:36:52,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-36-51-5362-07-00.jpg,,12/13/2019,13-Dec-19,9:36:52,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-36-52-5083-07-00.jpg,,12/13/2019,13-Dec-19,9:36:54,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-36-53-5023-07-00.jpg,,12/13/2019,13-Dec-19,9:36:54,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-36-54-5124-07-00.jpg,,12/13/2019,13-Dec-19,9:36:56,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-36-55-5044-07-00.jpg,,12/13/2019,13-Dec-19,9:36:56,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-36-56-5115-07-00.jpg,,12/13/2019,13-Dec-19,9:36:58,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-36-57-5036-07-00.jpg,,12/13/2019,13-Dec-19,9:36:58,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-36-58-5096-07-00.jpg,,12/13/2019,13-Dec-19,9:37:00,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-36-59-5017-07-00.jpg,,12/13/2019,13-Dec-19,9:37:00,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-37-00-5127-07-00.jpg,,12/13/2019,13-Dec-19,9:37:02,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-37-01-5038-07-00.jpg,,12/13/2019,13-Dec-19,9:37:02,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-37-02-5088-07-00.jpg,,12/13/2019,13-Dec-19,9:37:04,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-37-03-5009-07-00.jpg,,12/13/2019,13-Dec-19,9:37:04,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-37-04-5240-07-00.jpg,,12/13/2019,13-Dec-19,9:37:06,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-37-05-5010-07-00.jpg,,12/13/2019,13-Dec-19,9:37:06,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-37-06-5281-07-00.jpg,,12/13/2019,13-Dec-19,9:37:08,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-37-07-5011-07-00.jpg,,12/13/2019,13-Dec-19,9:37:08,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-37-08-5282-07-00.jpg,,12/13/2019,13-Dec-19,9:37:10,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-37-09-5042-07-00.jpg,,12/13/2019,13-Dec-19,9:37:10,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-37-10-5283-07-00.jpg,,12/13/2019,13-Dec-19,9:37:12,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-37-11-5034-07-00.jpg,,12/13/2019,13-Dec-19,9:37:12,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-37-12-4954-07-00.jpg,,12/13/2019,13-Dec-19,9:37:14,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-37-13-5035-07-00.jpg,,12/13/2019,13-Dec-19,9:37:14,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-37-14-5255-07-00.jpg,,12/13/2019,13-Dec-19,9:37:16,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-37-15-5036-07-00.jpg,,12/13/2019,13-Dec-19,9:37:16,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-37-16-5256-07-00.jpg,,12/13/2019,13-Dec-19,9:37:18,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-37-17-5007-07-00.jpg,,12/13/2019,13-Dec-19,9:37:18,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-37-18-4958-07-00.jpg,,12/13/2019,13-Dec-19,9:37:20,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-37-19-5198-07-00.jpg,,12/13/2019,13-Dec-19,9:37:20,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-37-20-5239-07-00.jpg,,12/13/2019,13-Dec-19,9:37:22,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-37-21-5169-07-00.jpg,,12/13/2019,13-Dec-19,9:37:22,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-37-22-5280-07-00.jpg,,12/13/2019,13-Dec-19,9:37:24,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-37-23-5160-07-00.jpg,,12/13/2019,13-Dec-19,9:37:24,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-37-24-4961-07-00.jpg,,12/13/2019,13-Dec-19,9:37:26,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-37-25-5362-07-00.jpg,,12/13/2019,13-Dec-19,9:37:26,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-37-26-4962-07-00.jpg,,12/13/2019,13-Dec-19,9:37:28,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-37-27-5173-07-00.jpg,,12/13/2019,13-Dec-19,9:37:28,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-37-28-4953-07-00.jpg,,12/13/2019,13-Dec-19,9:37:30,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-37-29-5204-07-00.jpg,,12/13/2019,13-Dec-19,9:37:30,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-37-30-4954-07-00.jpg,,12/13/2019,13-Dec-19,9:37:32,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-37-31-5165-07-00.jpg,,12/13/2019,13-Dec-19,9:37:32,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-37-32-4956-07-00.jpg,,12/13/2019,13-Dec-19,9:37:34,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-37-33-5156-07-00.jpg,,12/13/2019,13-Dec-19,9:37:34,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-37-34-4957-07-00.jpg,,12/13/2019,13-Dec-19,9:37:36,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-37-35-5197-07-00.jpg,,12/13/2019,13-Dec-19,9:37:36,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-37-36-5088-07-00.jpg,,12/13/2019,13-Dec-19,9:37:38,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-37-37-5198-07-00.jpg,,12/13/2019,13-Dec-19,9:37:38,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-37-38-5119-07-00.jpg,,12/13/2019,13-Dec-19,9:37:40,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-37-39-5200-07-00.jpg,,12/13/2019,13-Dec-19,9:37:40,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-37-40-5110-07-00.jpg,,12/13/2019,13-Dec-19,9:37:42,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-37-41-5171-07-00.jpg,,12/13/2019,13-Dec-19,9:37:42,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-37-42-5121-07-00.jpg,,12/13/2019,13-Dec-19,9:37:44,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-37-43-5172-07-00.jpg,,12/13/2019,13-Dec-19,9:37:44,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-37-44-5082-07-00.jpg,,12/13/2019,13-Dec-19,9:37:46,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-37-45-5183-07-00.jpg,,12/13/2019,13-Dec-19,9:37:46,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-37-46-5084-07-00.jpg,,12/13/2019,13-Dec-19,9:37:48,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-37-47-5354-07-00.jpg,,12/13/2019,13-Dec-19,9:37:48,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-37-48-5085-07-00.jpg,,12/13/2019,13-Dec-19,9:37:50,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-37-49-5325-07-00.jpg,,12/13/2019,13-Dec-19,9:37:50,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-37-50-5086-07-00.jpg,,12/13/2019,13-Dec-19,9:37:52,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-37-51-5036-07-00.jpg,,12/13/2019,13-Dec-19,9:37:52,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-37-52-5087-07-00.jpg,,12/13/2019,13-Dec-19,9:37:54,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-37-53-5028-07-00.jpg,,12/13/2019,13-Dec-19,9:37:54,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-37-54-5118-07-00.jpg,,12/13/2019,13-Dec-19,9:37:56,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-37-55-5039-07-00.jpg,,12/13/2019,13-Dec-19,9:37:56,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-37-56-5099-07-00.jpg,,12/13/2019,13-Dec-19,9:37:58,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-37-57-5040-07-00.jpg,,12/13/2019,13-Dec-19,9:37:58,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-37-58-5100-07-00.jpg,,12/13/2019,13-Dec-19,9:38:00,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-37-59-5011-07-00.jpg,,12/13/2019,13-Dec-19,9:38:00,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-38-00-5122-07-00.jpg,,12/13/2019,13-Dec-19,9:38:02,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-38-01-5042-07-00.jpg,,12/13/2019,13-Dec-19,9:38:02,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-38-02-5273-07-00.jpg,,12/13/2019,13-Dec-19,9:38:04,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-38-03-5003-07-00.jpg,,12/13/2019,13-Dec-19,9:38:04,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-38-04-5274-07-00.jpg,,12/13/2019,13-Dec-19,9:38:06,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-38-05-5004-07-00.jpg,,12/13/2019,13-Dec-19,9:38:06,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-38-06-5275-07-00.jpg,,12/13/2019,13-Dec-19,9:38:08,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-38-07-5036-07-00.jpg,,12/13/2019,13-Dec-19,9:38:08,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-38-08-5246-07-00.jpg,,12/13/2019,13-Dec-19,9:38:10,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-38-09-5037-07-00.jpg,,12/13/2019,13-Dec-19,9:38:10,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-38-10-5237-07-00.jpg,,12/13/2019,13-Dec-19,9:38:12,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-38-11-5038-07-00.jpg,,12/13/2019,13-Dec-19,9:38:12,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-38-12-5279-07-00.jpg,,12/13/2019,13-Dec-19,9:38:14,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-38-13-5019-07-00.jpg,,12/13/2019,13-Dec-19,9:38:14,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-38-14-5240-07-00.jpg,,12/13/2019,13-Dec-19,9:38:16,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-38-15-5010-07-00.jpg,,12/13/2019,13-Dec-19,9:38:16,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-38-16-4991-07-00.jpg,,12/13/2019,13-Dec-19,9:38:18,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-38-17-5161-07-00.jpg,,12/13/2019,13-Dec-19,9:38:18,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-38-18-5272-07-00.jpg,,12/13/2019,13-Dec-19,9:38:20,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-38-19-5193-07-00.jpg,,12/13/2019,13-Dec-19,9:38:20,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-38-20-5253-07-00.jpg,,12/13/2019,13-Dec-19,9:38:22,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-38-21-5164-07-00.jpg,,12/13/2019,13-Dec-19,9:38:22,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-38-22-5284-07-00.jpg,,12/13/2019,13-Dec-19,9:38:24,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-38-23-5165-07-00.jpg,,12/13/2019,13-Dec-19,9:38:24,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-38-24-5245-07-00.jpg,,12/13/2019,13-Dec-19,9:38:26,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-38-25-5166-07-00.jpg,,12/13/2019,13-Dec-19,9:38:26,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-38-26-5277-07-00.jpg,,12/13/2019,13-Dec-19,9:38:28,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-38-27-5157-07-00.jpg,,12/13/2019,13-Dec-19,9:38:28,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-38-28-4988-07-00.jpg,,12/13/2019,13-Dec-19,9:38:30,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-38-29-5168-07-00.jpg,,12/13/2019,13-Dec-19,9:38:30,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-38-30-5429-07-00.jpg,,12/13/2019,13-Dec-19,9:38:32,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-38-31-5159-07-00.jpg,,12/13/2019,13-Dec-19,9:38:32,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-38-32-5430-07-00.jpg,,12/13/2019,13-Dec-19,9:38:34,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-38-33-5191-07-00.jpg,,12/13/2019,13-Dec-19,9:38:34,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-38-34-5091-07-00.jpg,,12/13/2019,13-Dec-19,9:38:36,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-38-35-5192-07-00.jpg,,12/13/2019,13-Dec-19,9:38:36,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-38-36-5112-07-00.jpg,,12/13/2019,13-Dec-19,9:38:38,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-38-37-5193-07-00.jpg,,12/13/2019,13-Dec-19,9:38:38,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-38-38-5083-07-00.jpg,,12/13/2019,13-Dec-19,9:38:40,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-38-39-5164-07-00.jpg,,12/13/2019,13-Dec-19,9:38:40,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-38-40-5105-07-00.jpg,,12/13/2019,13-Dec-19,9:38:42,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-38-41-5165-07-00.jpg,,12/13/2019,13-Dec-19,9:38:42,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-38-42-5096-07-00.jpg,,12/13/2019,13-Dec-19,9:38:44,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-38-43-5166-07-00.jpg,,12/13/2019,13-Dec-19,9:38:44,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-38-44-5077-07-00.jpg,,12/13/2019,13-Dec-19,9:38:46,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-38-45-5317-07-00.jpg,,12/13/2019,13-Dec-19,9:38:46,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-38-46-5078-07-00.jpg,,12/13/2019,13-Dec-19,9:38:48,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-38-47-5349-07-00.jpg,,12/13/2019,13-Dec-19,9:38:48,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-38-48-5109-07-00.jpg,,12/13/2019,13-Dec-19,9:38:50,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-38-49-5030-07-00.jpg,,12/13/2019,13-Dec-19,9:38:50,Ok,FALSE,trial start,Right,Right,Right,Right,1
Affiliation 20191213 01___2019-12-13_09-38-50-5110-07-00.jpg,,12/13/2019,13-Dec-19,9:38:52,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-38-51-5031-07-00.jpg,,12/13/2019,13-Dec-19,9:38:52,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-38-52-5111-07-00.jpg,,12/13/2019,13-Dec-19,9:38:54,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-38-53-5012-07-00.jpg,,12/13/2019,13-Dec-19,9:38:54,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-38-54-5113-07-00.jpg,,12/13/2019,13-Dec-19,9:38:56,Ok,FALSE,,Right,Right,Right,Right,2
Affiliation 20191213 01___2019-12-13_09-38-55-5063-07-00.jpg,,12/13/2019,13-Dec-19,9:38:56,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-38-56-5084-07-00.jpg,,12/13/2019,13-Dec-19,9:38:58,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-38-57-5004-07-00.jpg,,12/13/2019,13-Dec-19,9:38:58,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-38-58-5105-07-00.jpg,,12/13/2019,13-Dec-19,9:39:00,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-38-59-5005-07-00.jpg,,12/13/2019,13-Dec-19,9:39:00,Ok,FALSE,,Right,Right,Right,Neutral,3
Affiliation 20191213 01___2019-12-13_09-39-00-5266-07-00.jpg,,12/13/2019,13-Dec-19,9:39:02,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-39-01-5347-07-00.jpg,,12/13/2019,13-Dec-19,9:39:02,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-39-02-5237-07-00.jpg,,12/13/2019,13-Dec-19,9:39:04,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-39-03-5008-07-00.jpg,,12/13/2019,13-Dec-19,9:39:04,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-39-04-5248-07-00.jpg,,12/13/2019,13-Dec-19,9:39:06,Ok,FALSE,,Right,Right,Right,Unknown,4
Affiliation 20191213 01___2019-12-13_09-39-05-5029-07-00.jpg,,12/13/2019,13-Dec-19,9:39:06,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-39-06-5269-07-00.jpg,,12/13/2019,13-Dec-19,9:39:08,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-39-07-5030-07-00.jpg,,12/13/2019,13-Dec-19,9:39:08,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-39-08-5271-07-00.jpg,,12/13/2019,13-Dec-19,9:39:10,Ok,FALSE,,,,,,
